,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
105,303140,NA,4,PGH,2400,403176,7030,10/06/2019,10/13/2011,170000,40.450202,-79.905147,6019,230386,15208,Penn Avenue,Pennsylvania,123800.0,2019,Duplex,1987
106,115533,2.0,4,PGH,1530,129397,6834,10/06/2019,NA,NA,40.479994,-79.799706,6000,94737,15208,Penn Avenue,Pennsylvania,72400.0,2019,SingleFamily,1955
107,211257,1.0,3,PGH,1056,234495,124,10/06/2019,04/20/2011,120000,40.449468,-79.904529,4600,183794,15208,South Lang Avenue,Pennsylvania,128900.0,2019,Townhouse,1950
108,715207,3.0,3,PGH,3185,836792,512,10/06/2019,06/16/1998,434300,40.448394,-79.914605,5200,657990,15206,South Linden Avenue,Pennsylvania,421400.0,2019,SingleFamily,1900
109,926049,3.5,4,PGH,5882,1092738,6825,10/06/2019,07/05/1983,250000,40.448951,-79.91306,21000,842705,15208,Edgerton Avenue,Pennsylvania,630000.0,2019,SingleFamily,1925
110,579630,4.0,4,PGH,2449,626000,1180,10/06/2019,11/13/2018,564425,40.449373,-79.919775,7601,539056,15206,Beechwood Court,Pennsylvania,306400.0,2019,SingleFamily,1950
111,770162,2.5,5,PGH,3227,847178,510,10/06/2019,11/17/2017,710000,40.44849,-79.914519,5850,700847,15206,South Linden Avenue,Pennsylvania,620500.0,2019,SingleFamily,1895
112,247279,1.5,3,PGH,1260,272007,586,10/06/2019,03/02/2018,233000,40.439986,-79.895903,2910,225024,15221,Celeron Street,Pennsylvania,173800.0,2019,SingleFamily,1920
113,613965,2.5,4,PGH,2640,681501,701,10/06/2019,06/02/1995,260000,40.447119,-79.917844,7177,552569,15206,Gettysburg Street,Pennsylvania,337200.0,2019,SingleFamily,1940
114,386970,2.0,2,PGH,1807,429537,7108,10/06/2019,06/10/1994,65000,40.444985,-79.906134,2500,356012,15208,South Willard Street,Pennsylvania,203600.0,2019,SingleFamily,1900
115,216917,1.0,3,PGH,1055,238609,138,10/06/2019,10/21/2009,172000,40.449135,-79.904826,3758,195225,15208,South Lang Avenue,Pennsylvania,128700.0,2019,SingleFamily,1950
116,306797,1.0,4,PGH,1714,343613,7049,10/06/2019,03/18/2005,123000,40.445759,-79.906812,3177,269981,15208,South Willard Street,Pennsylvania,147700.0,2019,SingleFamily,1924
117,283655,2.0,3,PGH,NA,357405,7128,10/06/2019,NA,NA,40.44564,-79.904997,NA,201395,15208,Edgerton Avenue,Pennsylvania,NA,NA,SingleFamily,NA
118,945614,3.5,3,PGH,2668,1002351,1257,10/06/2019,07/19/2012,750000,40.447112,-79.918231,7245,869965,15206,Beechwood Boulevard,Pennsylvania,767800.0,2019,SingleFamily,1940
119,408658,1.5,3,PGH,1678,449524,6845,10/06/2019,03/22/1976,39000,40.447458,-79.908977,6960,388225,15208,Edgerton Avenue,Pennsylvania,245000.0,2019,SingleFamily,1925
120,188677,2.0,4,Edgewood,2008,232073,714,10/06/2019,08/16/2002,52000,40.438287,-79.894944,3120,132074,15221,Savannah Avenue,Pennsylvania,73400.0,2019,SingleFamily,1900
121,176392,1.5,2,PGH,1141,227546,6714,10/06/2019,07/26/2010,67000,40.447091,-79.917318,2000,104071,15206,Fennimore Street,Pennsylvania,78000.0,2019,Townhouse,1918
122,952272,3.0,4,PGH,3923,999886,1228,10/06/2019,06/13/2012,724500,40.447566,-79.919289,12840,904658,15206,Beechwood Boulevard,Pennsylvania,724500.0,2019,SingleFamily,1966
123,354012,1.0,3,PGH,2032,431895,629,10/06/2019,03/06/2002,81000,40.447871,-79.9168,1840,272589,15206,Gettysburg Street,Pennsylvania,159800.0,2019,SingleFamily,1905
124,273615,1.0,3,Wilkinsburg,2108,309185,7514,10/06/2019,10/26/1992,92500,40.446161,-79.89635,5519,235309,15208,Tuscarora Street,Pennsylvania,134200.0,2019,SingleFamily,1935
125,334964,2.5,4,PGH,2692,412006,6848,10/06/2019,02/03/1989,84000,40.450666,-79.906651,8704,237824,15208,Penn Avenue,Pennsylvania,120300.0,2019,SingleFamily,1951
126,350330,1.0,3,Wilkinsburg,1832,388866,7722,10/06/2019,07/07/2005,162000,40.441591,-79.895081,5750,318800,15221,Abbot Street,Pennsylvania,205200.0,2019,SingleFamily,1920
127,284239,1.5,3,PGH,1594,321190,630,10/06/2019,08/04/2015,230000,40.447626,-79.916592,2304,247288,15206,Hastings Street,Pennsylvania,173400.0,2019,Condominium,1900
128,664845,2.0,4,PGH,2372,724681,1080,10/06/2019,05/08/2013,485575,40.450558,-79.916315,9000,605009,15206,Lyndhurst Drive,Pennsylvania,378600.0,2019,SingleFamily,1953
129,250585,3.0,6,Edgewood,2998,355831,277,10/06/2019,10/06/2005,144000,40.445059,-79.894325,3587,180421,15221,East End Avenue,Pennsylvania,111800.0,2019,Triplex,1901
130,690193,2.5,4,PGH,2967,766114,122,10/06/2019,08/03/1981,150000,40.451132,-79.918199,13775,641879,15206,West Lyndhurst Drive,Pennsylvania,387100.0,2019,SingleFamily,1963
