,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
175,82385,1.0,2,PGH,924,109572,2026,10/07/2019,10/31/2013,48600,40.422032,-79.979052,894,63436,15203,South 18th Street,Pennsylvania,59200.0,2019,SingleFamily,1920
176,51366,1.5,2,PGH,864,67289,3297,10/07/2019,07/10/1991,5500,40.419799,-79.964052,1677,34929,15203,Josephine Street,Pennsylvania,28900.0,2019,SingleFamily,1935
177,,1.0,3,PGH,950,,1656,01/01/1970,10/09/1986,23000,40.420243,-79.982319,2879,,15210,Saint Patrick Street,Pennsylvania,54300.0,2019,SingleFamily,1880
178,187903,2.0,4,PGH,2180,219847,2303,10/07/2019,03/05/1991,25000,40.419046,-79.974023,2423,155959,15210,Salisbury Street,Pennsylvania,151400.0,2019,SingleFamily,1900
179,,2.0,2,PGH,1050,,1906,01/01/1970,04/18/2011,9000,40.422202,-79.980833,1800,,15203,Shamokin Street,Pennsylvania,11000.0,2019,SingleFamily,1850
180,69227,1.5,3,PGH,1478,93456,6,10/07/2019,06/13/2016,119000,40.421465,-79.988019,2700,47074,15210,Sharon Street,Pennsylvania,49700.0,2019,SingleFamily,1896
181,154704,1.0,2,PGH,1100,181004,2808,10/07/2019,12/17/2018,130370,40.423816,-79.968153,1006,123763,15203,Edwards Way,Pennsylvania,68000.0,2019,SingleFamily,1886
182,120020,1.0,3,PGH,1824,144024,632,10/07/2019,NA,NA,40.427064,-79.992637,1800,91215,15203,Windom Street,Pennsylvania,73000.0,2019,SingleFamily,1900
183,94454,1.5,3,PGH,1252,126568,2372,10/07/2019,10/29/2009,4193,40.420629,-79.973277,2000,60451,15203,Wellington Street,Pennsylvania,35000.0,2019,SingleFamily,1910
184,,NA,0,PGH,NA,,70,01/01/1970,NA,NA,40.423671,-79.981603,1514,,15203,Magdalene Street,Pennsylvania,4500.0,2019,SingleFamily,NA
185,,1.5,2,PGH,689,,1011,01/01/1970,11/17/1997,19900,40.422528,-79.987803,1799,,15203,St Martin Street,Pennsylvania,40900.0,2019,SingleFamily,1900
186,159150,1.0,3,PGH,1384,176657,2508,10/07/2019,10/30/2002,6000,40.423849,-79.969659,1480,138460,15203,Josephine Street,Pennsylvania,87100.0,2019,SingleFamily,1910
187,111673,1.0,4,PGH,2274,117257,844,10/07/2019,08/27/2019,112000,40.426072,-79.989818,3301,106089,15203,Windom Street,Pennsylvania,65000.0,2019,SingleFamily,1899
188,146665,1.0,2,PGH,1843,167198,2416,10/07/2019,NA,NA,40.423375,-79.971878,1500,102666,15203,Leticoe Street,Pennsylvania,62900.0,2019,SingleFamily,1910
189,,NA,0,Mount Oliver,NA,,1811,01/01/1970,10/07/1997,200,40.418079,-79.980272,4475,,15210,Arlington Avenue,Pennsylvania,13400.0,2019,SingleFamily,NA
190,,1.0,3,Mount Oliver,1528,,1855,01/01/1970,10/25/2002,75000,40.418038,-79.980792,7079,,15210,Arlington Avenue,Pennsylvania,30200.0,2019,SingleFamily,1900
191,118705,NA,0,PGH,2051,128201,2040,10/07/2019,10/31/2018,115000,40.423633,-79.978996,1520,110396,15203,Gregory Street,Pennsylvania,94700.0,2019,MultiFamily2To4,1900
192,,1.0,2,PGH,998,,3231,01/01/1970,02/21/1984,11000,40.419122,-79.964376,2200,,15203,Josephine Street,Pennsylvania,19600.0,2019,SingleFamily,1895
193,134067,2.0,3,PGH,1632,159540,2438,10/07/2019,03/24/2011,55000,40.419775,-79.971024,2404,95188,15203,Cobden Street,Pennsylvania,58500.0,2019,SingleFamily,1899
194,,NA,0,PGH,NA,,48,01/01/1970,NA,NA,40.424741,-79.988117,2000,,15203,Hartford Street,Pennsylvania,1500.0,2019,SingleFamily,NA
195,93357,1.0,3,PGH,1248,120431,2411,10/07/2019,06/05/2009,1551,40.418923,-79.972195,1418,68151,15210,Salisbury Street,Pennsylvania,56000.0,2019,SingleFamily,1900
196,71544,1.0,3,PGH,1430,87999,2131,10/07/2019,NA,NA,40.419396,-79.975877,3300,50796,15210,Salisbury Street,Pennsylvania,42600.0,2019,SingleFamily,1950
197,243309,1.5,3,PGH,2300,277372,560,10/07/2019,09/18/2006,23000,40.420137,-79.963455,6023,194647,15203,Handler Street,Pennsylvania,175000.0,2019,SingleFamily,1910
198,,1.0,3,Mount Oliver,1528,,1863,01/01/1970,10/25/2002,75000,40.418038,-79.980792,7079,,15210,Arlington Avenue,Pennsylvania,30200.0,2019,SingleFamily,1900
199,122302,1.0,3,PGH,1387,139424,1982,10/07/2019,07/23/2004,60500,40.422422,-79.979931,2000,99065,15203,Huron Street,Pennsylvania,76600.0,2019,SingleFamily,1945
